0.000000000000000000e+00 1.006954493867845857e+00 5.389144409523297097e-02
9.874371859296482770e-03 1.008032009708486720e+00 1.473180337650505378e-01
1.974874371859296554e-02 9.848818309829744377e-01 2.513063526411448700e-01
2.962311557788945005e-02 9.419785922147692059e-01 3.214989258162030961e-01
3.949748743718593108e-02 8.859893898512289923e-01 3.531045437992285652e-01
4.937185929648241905e-02 8.249703380168929012e-01 3.481063060352754257e-01
5.924623115577890009e-02 7.673338543702277192e-01 3.140947270697888594e-01
6.912060301507537419e-02 7.207223584825369622e-01 2.643860019748552892e-01
7.899497487437186216e-02 6.909437631161592375e-01 2.186492378112905588e-01
8.886934673366835014e-02 6.811280362684841716e-01 1.992371860596582056e-01
9.874371859296483811e-02 6.912487345349614953e-01 2.121645801305875045e-01
1.086180904522613122e-01 7.181136221134339914e-01 2.385385780629878383e-01
1.184924623115578002e-01 7.558616669484541362e-01 2.576294432773292842e-01
1.283668341708542882e-01 7.969151233498371623e-01 2.587430342327589616e-01
1.382412060301507484e-01 8.332412777691313721e-01 2.396405874309520401e-01
1.481155778894472363e-01 8.577035401686405880e-01 2.039067769551359821e-01
1.579899497487437243e-01 8.652511825246278487e-01 1.588174158524732482e-01
1.678643216080402123e-01 8.537261017065563840e-01 1.134152060544694057e-01
1.777386934673367003e-01 8.241497847175774938e-01 7.807363634509652262e-02
1.876130653266331605e-01 7.804706273117085757e-01 6.712873830338057790e-02
1.974874371859296762e-01 7.288651422210864483e-01 8.691500333219190355e-02
2.073618090452261364e-01 6.767620564946025263e-01 1.235078547395803694e-01
2.172361809045226244e-01 6.317766704157703472e-01 1.642156810998462724e-01
2.271105527638190846e-01 6.007077450811146857e-01 1.997677509344799041e-01
2.369849246231156004e-01 5.886849646623487642e-01 2.228607769991471643e-01
2.468592964824120606e-01 5.984959277905428365e-01 2.305623142963001138e-01
2.567336683417085763e-01 6.300966774362422029e-01 2.272768360053791514e-01
2.666080402010050365e-01 6.803296181884178617e-01 2.254214638464342446e-01
2.764824120603014967e-01 7.429235985903182016e-01 2.385374211420031865e-01
2.863567839195980125e-01 8.088986650033712644e-01 2.679267657871646779e-01
2.962311557788944727e-01 8.675003003512598010e-01 3.013031678378095823e-01
3.061055276381909329e-01 9.077126346946501334e-01 3.243950535956845460e-01
3.159798994974874486e-01 9.202424961117112723e-01 3.285666932498836346e-01
3.258542713567839089e-01 8.996596484018426487e-01 3.123062162339825809e-01
3.357286432160804246e-01 8.461920506798400465e-01 2.800763512073755623e-01
3.456030150753769403e-01 7.665944761522802686e-01 2.398415664139403047e-01
3.554773869346734005e-01 6.736058376539649784e-01 1.997106171308104250e-01
3.653517587939698608e-01 5.838069432475837539e-01 1.645777553310780739e-01
3.752261306532663210e-01 5.141343732697467583e-01 1.348710503198250754e-01
3.851005025125628367e-01 4.777736984631290040e-01 1.093946730535234335e-01
3.949748743718593524e-01 4.804831804463587930e-01 9.079895211904388808e-02
4.048492462311557571e-01 5.184428730487594672e-01 8.760838265769350930e-02
4.147236180904522729e-01 5.784195409148679135e-01 1.029533273217655698e-01
4.245979899497487886e-01 6.404401778649079224e-01 1.267114752225060870e-01
4.344723618090452488e-01 6.824455466803588388e-01 1.468616852303138154e-01
4.443467336683417090e-01 6.857810310089349493e-01 1.545443038690008652e-01
4.542211055276381693e-01 6.400849741972536311e-01 1.437241892032836699e-01
4.640954773869346850e-01 5.462633676072851108e-01 1.127346916248783693e-01
4.739698492462312007e-01 4.167588707866353714e-01 7.566148663100703831e-02
4.838442211055277165e-01 2.730645169472967759e-01 9.842182364834217712e-02
4.937185929648241212e-01 1.411618249491844168e-01 1.873061508154766353e-01
5.035929648241206369e-01 4.606047051854586516e-02 2.948279508915008784e-01
5.134673366834171526e-01 6.754927241271321478e-03 3.995962457476923135e-01
5.233417085427136684e-01 3.269109982977175255e-02 4.864309014022027977e-01
5.332160804020100731e-01 1.223619936241610168e-01 5.431530383611126167e-01
5.430904522613065888e-01 2.640931673941731561e-01 5.616355391164102873e-01
5.529648241206029935e-01 4.385977371991002793e-01 5.391808256709390568e-01
5.628391959798995092e-01 6.225835692090513351e-01 4.797787313109539986e-01
5.727135678391960250e-01 7.926136229994036331e-01 3.958453929357537149e-01
5.825879396984924297e-01 9.285209390076336611e-01 3.122322189908078305e-01
5.924623115577889454e-01 1.015892852822165349e+00 2.700328895607315149e-01
6.023366834170854611e-01 1.047389795700728765e+00 2.964270242453998505e-01
6.122110552763818658e-01 1.022894312519804672e+00 3.603390190571163498e-01
6.220854271356783816e-01 9.486623348881351170e-01 4.178532061141772558e-01
6.319597989949748973e-01 8.357598060785252914e-01 4.438527911367540768e-01
6.418341708542714130e-01 6.981159172301197868e-01 4.270526635258974912e-01
6.517085427135678177e-01 5.505185234341520850e-01 3.651232616061499403e-01
6.615829145728643335e-01 4.068293304647627173e-01 2.626583135825137916e-01
6.714572864321608492e-01 2.786191305605295598e-01 1.306146682279070992e-01
6.813316582914573649e-01 1.743309505358149325e-01 4.240835567494710689e-02
6.912060301507538806e-01 9.898620510511225989e-02 1.829614421371364985e-01
7.010804020100502854e-01 5.436920087485110770e-02 3.218021462458836579e-01
7.109547738693468011e-01 3.956833490255314001e-02 4.332425771917100543e-01
7.208291457286432058e-01 5.172261683169045859e-02 5.052137670818455106e-01
7.307035175879397215e-01 8.681907007267521126e-02 5.303603161199119675e-01
7.405778894472361262e-01 1.404057470426205989e-01 5.064300795658657206e-01
7.504522613065326420e-01 2.081204736727232940e-01 4.366062214077047199e-01
7.603266331658291577e-01 2.859809652973990257e-01 3.298195343255565515e-01
7.702010050251256734e-01 3.704321116229467581e-01 2.032447861510243980e-01
7.800753768844221891e-01 4.581954566622383762e-01 1.099111474265856286e-01
7.899497487437187049e-01 5.460076606425282586e-01 1.718485308869192874e-01
7.998241206030152206e-01 6.303612663904358815e-01 2.902194920278762802e-01
8.096984924623115143e-01 7.073647101987441399e-01 3.920969846935415393e-01
8.195728643216080300e-01 7.728143740217585655e-01 4.608682446772073282e-01
8.294472361809045458e-01 8.225208108120281025e-01 4.912783039824692999e-01
8.393216080402010615e-01 8.528633626830400827e-01 4.842986874874233294e-01
8.491959798994975772e-01 8.614786477594051917e-01 4.455921172143598730e-01
8.590703517587939819e-01 8.479381441810986964e-01 3.841197376978489619e-01
8.689447236180904977e-01 8.142541707688436547e-01 3.112118650707321743e-01
8.788190954773870134e-01 7.650781653344775890e-01 2.420433360838666892e-01
8.886934673366834181e-01 7.075139173009916682e-01 2.020081156048528781e-01
8.985678391959799338e-01 6.505442164485117917e-01 2.213248177795249516e-01
9.084422110552763385e-01 6.041406913977422910e-01 2.953854357014205623e-01
9.183165829145728543e-01 5.781756136098774590e-01 3.971349059080722665e-01
9.281909547738693700e-01 5.812734667888705964e-01 5.079212855510151226e-01
9.380653266331658857e-01 6.197333332043103438e-01 6.154752300694896761e-01
9.479396984924624014e-01 6.966329549829648471e-01 7.098739901617759918e-01
9.578140703517589172e-01 8.112047752037118142e-01 7.828757735292029007e-01
9.676884422110554329e-01 9.585599011177072803e-01 8.284103889479705884e-01
9.775628140703517266e-01 1.129824277398163934e+00 8.432050713712105905e-01
9.874371859296482423e-01 1.312731107472400405e+00 8.272996182869286619e-01
9.973115577889447581e-01 1.492672611315222442e+00 7.845205673399034962e-01
1.007185929648241274e+00 1.654148104810891029e+00 7.230817831762844650e-01
1.017060301507537678e+00 1.782462915373764112e+00 6.563272225915790514e-01
1.026934673366834305e+00 1.865455404204042322e+00 6.027234278577775495e-01
